term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
cyclophilin_B-binding-protein_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	124.0	-0.0003420095266222223	0.0005	0.0005	-0.0002509284794403044
cyclophilin_B-binding_protein_lex	G#protein_family_or_group	amino_acid	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	109.0	-0.0006012748129305967	0.001	0.001	-0.0005316994476203263
cyclophilin_B_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	124.0	-0.0003420095266222223	0.0005	0.0005	-0.0002509284794403044
cyclophilin_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	286.0	-0.0007888284243020571	0.0005	0.0	-0.0002509284794403044
cyclophilin_lex	G#protein_molecule	amino_acid	3	11	6.502290170873972	10.403058258481673	inf	3.6666666666666665	796.3333333333333	-0.0016190289687598725	0.0015	0.002	1.2984751513361168
cyclophosphamide_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	285.0	-0.0007860702829599608	0.0005	0.0005	-0.0002509284794403044
cyclosporin-resistant_mutant_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	194.0	-0.0005350794206807619	0.0005	0.0005	-0.0002509284794403044
cyclosporin-sensitive_DNA-binding_protein_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	176.0	-0.00048543287649538414	0.0005	0.0	-0.0002509284794403044
cyclosporin-sensitive_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	334.0	-0.0009212192088017268	0.001	0.0005	-0.0002509284794403044
cyclosporin-sensitive_promoter_element_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	176.0	-0.00048543287649538414	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-binding_protein_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	286.0	-0.0007888284243020571	0.0005	0.0005	-0.0002509284794403044
cyclosporin_A-insensitive_pathway_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.6889482039901522	1.0	126.5	-0.0006978097599606992	0.001	0.0	-0.0005316994476203263
cyclosporin_A-resistant_pathway_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	148.0	-0.0004082049188708359	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-resistant_transactivation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	112.0	-0.0003089118304960836	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-sensitive_DNase_I-hypersensitive_site_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	106.0	-0.000292362982433958	0.0005	0.0005	-0.0002509284794403044
cyclosporin_A-sensitive_induction_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	176.0	-0.00048543287649538414	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-sensitive_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	198.0	-0.0005461119860564745	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-sensitive_mechanism_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	209.0	-0.0005764515408369641	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-sensitive_nuclear_factor-AT_response_element_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	202.0	-0.0005571445514306328	0.0005	0.0005	-0.0002509284794403044
cyclosporin_A-sensitive_tumor_necrosis_factor-alpha_gene_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	176.0	-0.00048543287649538414	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-sensitive_tumor_necrosis_factor-alpha_gene_transcription_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	176.0	-0.00048543287649538414	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-sensitive_tumor_necrosis_factor_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	176.0	-0.00048543287649538414	0.0005	0.0	-0.0002509284794403044
cyclosporin_A-treated_human_B_cell_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	160.0	-0.0004413026149938659	0.0005	0.0	-0.0002509284794403044
cyclosporin_A_(CsA)-sensitive_factor_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	297.0	-0.0008191679790828799	0.0	0.0	-0.0002509284794403044
cyclosporin_A_(CsA)/FK506-sensitive_nuclear_factor_of_activated_T_cells_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	220.0	-0.00060679109561812	0.0	0.0	-0.0002509284794403044
cyclosporin_A_lex	G#other_organic_compound	amino_acid	61	88	3.4900285953687713	8.323616716801837	256.97136179767386	1.4426229508196722	266.8360655737705	-0.03161657422296449	0.024	0.028	0.3496379276542463
cyclosporin_A_pretreatment_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	213.0	-0.0005874841062111225	0.0005	0.0	-0.0002509284794403044
cyclosporin_A_sensitive_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	209.0	-0.0005764515408369641	0.0005	0.0005	-0.0002509284794403044
cyclosporin_lex	G#other_organic_compound	amino_acid	5	9	5.991464547107982	10.603728953943824	366.37984511582374	1.8	395.8	-0.002965001944491563	0.0015	0.0	0.5864301139454611
cyclosporin_treatment_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	334.0	-0.0009212192088017268	0.0	0.0	-0.0002509284794403044
cyclosporine_A_lex	G#other_organic_compound	amino_acid	3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	199.0	-0.0016466103821974887	0.0005	0.0015	-0.0008078327941429819
cyclosporine_lex	G#other_organic_compound	amino_acid	6	8	5.809142990314028	10.721511989600208	97.08561157423847	1.3333333333333333	237.0	-0.002896048410898966	0.003	0.003	0.2860517591370879
cyclosporine_resistant_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	214.0	-0.0005902422475559943	0.0005	0.0	-0.0002509284794403044
cyclosporinsensitive			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	191.0	-0.000526804996649255	0.0	0.0	-0.0002509284794403044
cyclotetrapeptide_lex	G#peptide	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	93.0	-0.0002565071449665002	0.0005	0.0005	-0.0002509284794403044
cyproterone			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	233.0	-0.0006426469330859108	0.0	0.0	-0.0002509284794403044
cystatin_C_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	207.0	-0.0005709352581503291	0.0	0.0005	-0.0002509284794403044
cysteamine_lex	G#other_organic_compound	amino_acid	2	9	6.907755278982137	10.603728953943824	inf	4.5	1127.0	-0.0012742613007953318	0.0005	0.001	1.5035456973286543
cysteamine_treatment_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	256.0	-0.0007060841839902077	0.0005	0.0	-0.0002509284794403044
cysteine			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	111.0	-0.0003061536891534322	0.0	0.0	-0.0002509284794403044
cysteine-_and_histidine-rich_putative_zinc_finger_domain_lex	G#protein_domain_or_region	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	196.0	-0.000540595703367508	0.0005	0.0005	-0.0002509284794403044
cysteine-containing_T-cell_determinants_lex	G#protein_domain_or_region	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	222.0	-0.000612307378304644	0.0005	0.0005	-0.0002509284794403044
cysteine-rich_LIM-domain_oncogene_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	215.0	-0.0005930003888987567	0.0005	0.0005	-0.0002509284794403044
cysteine-rich_LIM_domain_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	215.0	-0.0005930003888987567	0.0005	0.0	-0.0002509284794403044
cysteine-rich_antigen_segment_lex	G#protein_domain_or_region	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	222.0	-0.000612307378304644	0.0005	0.0005	-0.0002509284794403044
cysteine-rich_domains_lex	G#protein_domain_or_region	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	102.0	-0.0002813304170589115	0.0005	0.0005	-0.0002509284794403044
cysteine-rich_region_lex	G#protein_domain_or_region	amino_acid	2	2	6.907755278982137	12.107806350720098	0.6889482039901522	1.0	183.5	-0.001012237873144084	0.001	0.0005	-0.0005316994476203263
cysteine-rich_secreted_protein_3_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	155.0	-0.00042751190827627905	0.0005	0.0005	-0.0002509284794403044
cysteine_and_glutathione_deficiency_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	137.0	-0.0003778653640903462	0.0005	0.0005	-0.0002509284794403044
cysteine_derivative_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	145.0	-0.0003999304948385518	0.0005	0.0005	-0.0002509284794403044
cysteine_lex	G#amino_acid_monomer	amino_acid	10	27	5.298317366548036	9.505116665275715	inf	2.7	469.20000000000005	-0.004829505492840003	0.0055	0.004	0.9905269216201233
cysteine_protease_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	109.0	-0.00030063740646479875	0.0005	0.0005	-0.0002509284794403044
cysteine_residue_lex	G#amino_acid_monomer	amino_acid	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	173.5	-0.0009570750462700728	0.001	0.001	-0.0005316994476203263
cystic_fibrosis_(CF)_patient_lex	G#multi_cell	multi_cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	165.0	-0.0004550933217141173	0.0	0.0	-0.0002509284794403044
cystic_fibrosis_lex	G#other_name	other	2	4	6.907755278982137	11.414659170160153	587.7461828458289	2.0	487.0	-0.0013956195199194	0.001	0.0015	0.6926154811123251
cystic_fibrosis_sputum_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	165.0	-0.0004550933217141173	0.0005	0.0005	-0.0002509284794403044
cystine_concentration_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	137.0	-0.0003778653640903462	0.0005	0.0005	-0.0002509284794403044
cystine_lex	G#amino_acid_monomer	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	137.0	-0.0003778653640903462	0.0	0.0005	-0.0002509284794403044
cyto-differentiating_effect_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	0.0005	0.0005	-0.0002509284794403044
cyto-differentiating_potential_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	257.0	-0.0007088423253350795	0.0	0.0	-0.0002509284794403044
cyto-differentiating_treatment_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	216.5	-0.0011942752018282432	0.001	0.001	-0.0005316994476203263
cytochalasin_D_lex	G#other_organic_compound	amino_acid	3	5	6.502290170873972	11.191515618845942	215.54682223835314	1.6666666666666667	341.3333333333333	-0.001693498785040437	0.001	0.001	0.5100177909718475
cytochemistry			1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	169.0	-0.00046612588708838665	0.0	0.0	-0.0002509284794403044
cytochrome_P-4501A1_(CYP1A1)_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	261.0	-0.000719874890710126	0.0	0.0	-0.0002509284794403044
cytochrome_P-4501A1_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	261.0	-0.000719874890710126	0.0005	0.0005	-0.0002509284794403044
cytochrome_P-450_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	211.0	-0.0005819678235250425	0.0	0.0005	-0.0002509284794403044
cytochrome_P4501A1_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	261.0	-0.000719874890710126	0.0005	0.0	-0.0002509284794403044
cytochrome_b558_lex	G#protein_molecule	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	402.0	-0.0005543864100878704	0.0005	0.0005	0.6928962520805051
cytodifferentiation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	211.0	-0.0005819678235250425	0.0005	0.0005	-0.0002509284794403044
cytogenetic			3	3	6.502290170873972	11.702341242611933	0.676455898909477	1.0	236.33333333333331	-0.001955522212693128	0.0	0.0	-0.0008078327941429819
cytogenetic_abnormality_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	169.0	-0.00046612588708749847	0.0005	0.0005	-0.0002509284794403044
cytogenetic_examination_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	192.0	-0.0005295631379927945	0.0005	0.0005	-0.0002509284794403044
cytogenetic_study_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	117.0	-0.0003227025372143366	0.0005	0.0005	-0.0002509284794403044
cytogenetically			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	305.0	-0.0008412331098323067	0.0	0.0	-0.0002509284794403044
cytogenetics_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	320.0	-0.0008826052299893972	0.0005	0.0005	-0.0002509284794403044
cytokin_lex	G#protein_family_or_group	amino_acid	2	3	6.907755278982137	11.702341242611933	159.46644784256102	1.5	162.0	-0.0005240468553063815	0.001	0.0005	0.40493340866054517
cytokine			45	46	3.7942399697717626	8.972312134790949	1.3799560681355887	1.0222222222222221	190.9777777777778	-0.023251131527488478	0.0	0.0	0.009610517537868901
cytokine-activated_Janus_kinase-STAT_signaling_pathway_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	174.0	-0.00047991659380719476	0.0005	0.0005	-0.0002509284794403044
cytokine-based_therapy_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	473.0	-0.0013046008555757105	0.0005	0.0	-0.0002509284794403044
cytokine-dependent_cell_line_lex	G#cell_line	cell	1	2	7.600902459542082	12.107806350720098	311.0740355720358	2.0	306.0	-0.00042199562558997705	0.0005	0.0005	0.6928962520805051
cytokine-dependent_upregulation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	277.0	-0.0007640051522083136	0.0005	0.0	-0.0002509284794403044
cytokine-encoding_gene_lex	G#DNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	194.0	-0.000535079420681206	0.0005	0.0005	-0.0002509284794403044
cytokine-induced_E-selectin_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	286.0	-0.0007888284243023902	0.0005	0.0	-0.0002509284794403044
cytokine-induced_HIV-1_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	194.0	-0.00053507942068165	0.0005	0.0	-0.0002509284794403044
cytokine-induced_NF-kappaB_activation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	164.0	-0.0004523351803700226	0.0005	0.0005	-0.0002509284794403044
cytokine-induced_T_cell_response_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	130.0	-0.00035855837468257157	0.0005	0.0005	-0.0002509284794403044
cytokine-induced_VCAM-1_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	167.0	-0.0004606096044018626	0.0005	0.0	-0.0002509284794403044
cytokine-induced_activation_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	153.5	-0.0008467493925208291	0.001	0.001	-0.0005316994476203263
cytokine-induced_endothelial_activation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	167.0	-0.0004606096044018626	0.0005	0.0	-0.0002509284794403044
cytokine-induced_endothelial_cell_activation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	189.0	-0.0005212887139617317	0.0005	0.0005	-0.0002509284794403044
cytokine-induced_function_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	156.0	-0.00043027004962048476	0.0005	0.0005	-0.0002509284794403044
cytokine-induced_human_immunodeficiency_virus_type_1_(HIV-1)_replication_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	194.0	-0.00053507942068165	0.0	0.0	-0.0002509284794403044
cytokine-induced_periodontal_tissue_damage_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	158.0	-0.00043578633230734187	0.0005	0.0005	-0.0002509284794403044
cytokine-induced_proliferation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	192.0	-0.0005295631379940158	0.0005	0.0005	-0.0002509284794403044
cytokine-induced_reduction_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	234.0	-0.0006454050744303386	0.0005	0.0005	-0.0002509284794403044
cytokine-induced_signal_transduction_pathway_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	184.0	-0.0005074980072439228	0.0005	0.0	-0.0002509284794403044
cytokine-induced_vascular_cell_adhesion_molecule-1_expression_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	176.0	-0.000485432876494718	0.0005	0.0005	-0.0002509284794403044
cytokine-inducible_SH2-containing_protein_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	290.0	-0.0007998609896767706	0.0005	0.0005	-0.0002509284794403044
cytokine-inducible_neutrophil_chemoattractant_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	156.0	-0.0004302700496202627	0.0005	0.0005	-0.0002509284794403044
cytokine-mRNA_level_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	0.0005	0.0	-0.0002509284794403044
cytokine-mRNA_lex	G#RNA_family_or_group	nucleotide	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	193.0	-0.0005323212793375554	0.0005	0.0005	-0.0002509284794403044
