term	sem	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
clotting		5	5	5.703782474656201	10.948157426960055	0.6456976507009097	1.0	221.0	-0.0038874777481494593	0.0	0.0	-0.0020067996534454124
clozapine_lex	chemical	11	42	4.915325114291931	8.819925721110788	inf	3.8181818181818183	1059.3636363636365	-0.0080951007226151	0.0073333333333333	0.0066666666666666	1.3353361946153974
clt		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	274.0	-0.0009639537583653324	0.0	0.0	-0.00037109537055890485
clubs		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	127.0	-0.000446796085081802	0.0	0.0	-0.00037109537055890485
clues		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	220.66666666666666	-0.002328968569479617	0.0	0.0	-0.0011948825407888108
clumsiness_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	421.0	-0.0014811114316478635	0.0	0.0	-0.00037109537055890485
cluster		3	4	6.214608098422191	11.171300978274266	73.97787727412738	1.3333333333333333	274.3333333333333	-0.0022058357901271197	0.0	0.0	0.28648718991099287
cluster_headache_lex	disease	3	5	6.214608098422191	10.948157426960055	312.0993939028504	1.6666666666666667	282.3333333333333	-0.0016218346080524304	0.002	0.002	0.5096307412252035
clz_lex	chemical	1	5	7.313220387090301	10.948157426960055	inf	5.0	1395.0	-0.0009815441554159587	0.0006666666666666	0.0	1.6090668170635425
cm		5	10	5.703782474656201	10.255010246400111	inf	2.0	394.40000000000003	-0.003447717821888019	0.0	0.0	0.6911403809064982
cm_lex	disease	4	16	5.926926025970411	9.785006617154375	inf	4.0	1098.25	-0.0034828986159890496	0.0006666666666666	0.0006666666666666	1.3846931050116016
cmax		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	301.0	-0.002117883804875209	0.0	0.0	-0.0007863968983841119
cmaxmic		1	3	7.313220387090301	11.458983050726047	680.5129885391029	3.0	816.0	-0.0009569175995455259	0.0	0.0	1.0982411932975502
cmf		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	468.0	-0.0008232305819608765	0.0	0.0	0.6927760851893865
cml_lex	disease	1	4	7.313220387090301	11.171300978274266	inf	4.0	624.0	-0.0005488203879748799	0.0006666666666666	0.0006666666666666	1.385923265749332
cmro2		1	3	7.313220387090301	11.458983050726047	680.5129885391043	3.0	624.0	-0.0007317605172988406	0.0	0.0	1.0982411932975502
cmv		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	264.0	-0.0009287729642630804	0.0	0.0	-0.00037109537055890485
cmv_infection_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	264.0	-0.0009287729642630804	0.0006666666666666	0.0	-0.00037109537055890485
cn		2	9	6.620073206530356	10.360370762057936	inf	4.5	1131.0	-0.0017695939432761376	0.0	0.0	1.5032909998778905
cna		1	4	7.313220387090301	11.171300978274266	inf	4.0	448.0	-0.0003940248939298119	0.0	0.0	1.385923265749332
cnibased		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	282.0	-0.0009920983936454464	0.0	0.0	-0.00037109537055890485
cnp		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	540.0	-0.0009498814407249423	0.0	0.0	0.6927760851893865
cns		20	29	4.31748811353631	9.190299509407682	189.98793570936775	1.45	295.25	-0.014213040816759004	0.0	0.0	0.3634670281163874
cns_damage_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	265.0	-0.0009322910436739829	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
cnsb002_lex	chemical	1	9	7.313220387090301	10.360370762057936	inf	9.0	2826.0	-0.001104676934768678	0.0006666666666666	0.0006666666666666	2.196853481965661
cnsdirected		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	526.0	-0.0009252548848545095	0.0	0.0	0.6927760851893865
co		4	9	5.926926025970411	10.360370762057936	inf	2.25	494.75	-0.003043138689727942	0.0	0.0	0.80932896010804
co2_lex	chemical	4	9	5.926926025970411	10.360370762057936	inf	2.25	494.5	-0.003085355642647891	0.0013333333333333	0.0013333333333333	0.80932896010804
coa		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	564.0	-0.0009920983936458905	0.0	0.0	0.6927760851893865
coactivator		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	160.0	-0.000562892705615492	0.0	0.0	-0.00037109537055890485
coadministered		3	4	6.214608098422191	11.171300978274266	73.97787727412738	1.3333333333333333	295.0	-0.0022726792989185007	0.0	0.0	0.28648718991099287
coadministration		17	22	4.480007043034085	9.46655288603584	82.57144933364813	1.2941176470588236	279.2352941176471	-0.013252605137805129	0.0	0.0	0.2509540204739711
coagonist		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	286.0	-0.0010061707112856144	0.0	0.0	-0.00037109537055890485
coagulation		3	3	6.214608098422191	11.458983050726047	0.6738944919002972	1.0	215.0	-0.0022691612195088195	0.0	0.0	-0.0011948825407888108
coagulopathy_lex	disease	3	6	6.214608098422191	10.765835870166102	367.75272862270555	2.0	317.66666666666663	-0.0018223651344276837	0.002	0.002	0.6919522980191566
coarctation_of_the_aorta_lex	disease	2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	198.5	-0.0013966775258063002	0.0006666666666666	0.0013333333333333	-0.0007863968983841119
coarsening		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	108.0	-0.00037995257628964385	0.0	0.0	-0.00037109537055890485
coassemble		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	220.0	-0.0007739774702197888	0.0	0.0	-0.00037109537055890485
coated		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	86.0	-0.00030255482926855315	0.0	0.0	-0.00037109537055890485
cobalt_chloride_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	293.0	-0.0010307972671573795	0.0	0.0006666666666666	-0.00037109537055890485
cobalt_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	264.0	-0.0009287729642644127	0.0006666666666666	0.0	-0.00037109537055890485
coc_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	219.0	-0.0007704593908107737	0.0006666666666666	0.0	-0.00037109537055890485
cocaethylene_lex	chemical	1	3	7.313220387090301	11.458983050726047	680.5129885391034	3.0	894.0	-0.0010483876642066736	0.0006666666666666	0.0006666666666666	1.0982411932975502
cocaine		2	4	6.620073206530356	11.171300978274266	233.71643243293727	2.0	541.0	-0.0019032809608596768	0.0	0.0	0.6923607836615613
cocaine_abuse_lex	disease	4	6	5.926926025970411	10.765835870166102	233.2156016978045	1.5	285.0	-0.0023993301576823445	0.0026666666666666	0.0026666666666666	0.4038638519998745
cocaine_addiction_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	221.0	-0.0007774955496309133	0.0006666666666666	0.0	-0.00037109537055890485
cocaine_hydrochloride_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	234.0	-0.0008232305819605434	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
cocaine_lex	chemical	46	256	3.4845789906012063	7.012417894914594	inf	5.565217391304348	1183.2391304347825	-0.030593218550131307	0.03	0.026	1.6977626755458965
cocaine_overdose_lex	disease	1	4	7.313220387090301	11.171300978274266	inf	4.0	660.0	-0.0005804831026648971	0.0006666666666666	0.0006666666666666	1.385923265749332
cocaineaddicted_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	52.0	-0.00018294012932595916	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
cocaineassociated		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	352.0	-0.0012383639523521062	0.0	0.0	-0.00037109537055890485
cocarcinogen		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	200.0	-0.0007036158820190597	0.0	0.0	-0.00037109537055890485
coccidioidomycosis_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	53.0	-0.00018645820873486318	0.0006666666666666	0.0	-0.00037109537055890485
cochlea		2	3	6.620073206530356	11.458983050726047	120.36321673956823	1.5	321.5	-0.0013227978581936695	0.0	0.0	0.4046787112097796
cochlear		3	6	6.214608098422191	10.765835870166102	679.512155554733	2.0	374.3333333333333	-0.002188245393075827	0.0	0.0	0.6919522980191566
cochrane		5	8	5.703782474656201	10.47815379771432	232.71510363947596	1.6	570.0	-0.005650035532603348	0.0	0.0	0.4679968295922894
cocs		1	3	7.313220387090301	11.458983050726047	680.5129885391038	3.0	783.0	-0.0009182187260332597	0.0	0.0	1.0982411932975502
cocs_lex	chemical	1	7	7.313220387090301	10.611685190338843	inf	7.0	1533.0	-0.0007704593908107737	0.0006666666666666	0.0013333333333333	1.9455390536847545
codeine_lex	chemical	1	3	7.313220387090301	11.458983050726047	680.5129885391038	3.0	627.0	-0.000735278596709743	0.0006666666666666	0.0006666666666666	1.0982411932975502
codine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	209.0	-0.000735278596709743	0.0006666666666666	0.0	-0.00037109537055890485
coding		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	202.0	-0.0007106520408386441	0.0	0.0	-0.00037109537055890485
coefficient		7	8	5.367310238034988	10.47815379771432	22.309076289846967	1.1428571428571428	295.1428571428571	-0.006283289826420013	0.0	0.0	0.13071430253628868
coenzyme		2	2	6.620073206530356	11.864448158834211	0.6882992011353487	1.0	183.0	-0.001287617064094193	0.0	0.0	-0.0007863968983841119
coenzyme_q10_lex	chemical	1	8	7.313220387090301	10.47815379771432	inf	8.0	1280.0	-0.000562892705615492	0.0006666666666666	0.0006666666666666	2.0790704463092773
coeruleus		2	6	6.620073206530356	10.765835870166102	679.5121555547335	3.0	463.5	-0.0010870865377184957	0.0	0.0	1.097825891769725
coerulospinal		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	165.0	-0.0005804831026657853	0.0	0.0	-0.00037109537055890485
coexisted		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	296.0	-0.001041351505386534	0.0	0.0	-0.00037109537055890485
coexistence		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	274.0	-0.0004819768791837209	0.0	0.0	0.6927760851893865
cofactors		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	266.0	-0.0009358091230844412	0.0	0.0	-0.00037109537055890485
coffee		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	272.0	-0.0009569175995449708	0.0	0.0	-0.00037109537055890485
cognition		5	7	5.703782474656201	10.611685190338843	92.20702433757722	1.4	379.40000000000003	-0.005090660906399314	0.0	0.0	0.33446543696776665
cognition_deficits_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	193.0	-0.0006789893261479607	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
cognitive		23	38	4.177726171161152	8.92000917966777	373.6661043763405	1.6521739130434783	434.7826086956522	-0.019539413043633047	0.0	0.0	0.492771875814908
cognitive_and_functional_deficits_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	131.0	-0.00046086840272185903	0.0006666666666666	0.0	-0.00037109537055890485
cognitive_and_functional_impairments_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	131.0	-0.00046086840272185903	0.0006666666666666	0.0	-0.00037109537055890485
cognitive_decline_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	168.0	-0.0005910373408951619	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
cognitive_deficits_lex	disease	6	11	5.521460917862246	10.159700066595786	419.245703383337	1.8333333333333333	394.66666666666663	-0.004545358597835558	0.004	0.0033333333333333	0.6037237922418797
cognitive_deterioration_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	406.0	-0.0007141701202495465	0.0006666666666666	0.0006666666666666	0.6927760851893865
cognitive_disorders_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	109.0	-0.0003834706556995471	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
cognitive_dysfunction_lex	disease	3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	344.66666666666663	-0.0036376941100331184	0.002	0.002	-0.0011948825407888108
cognitive_dysfunctions_lex	disease	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	570.0	-0.0010026526318754891	0.0006666666666666	0.0006666666666666	0.6927760851893865
cognitive_impairment_lex	disease	5	13	5.703782474656201	9.99264598193262	inf	2.6	603.0	-0.004235767609747754	0.0033333333333333	0.0033333333333333	0.9535046453739895
cognitive_motivational_or_creative_deficits_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	131.0	-0.00046086840272185903	0.0006666666666666	0.0	-0.00037109537055890485
cognitiveenhancing		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	203.0	-0.0007141701202489914	0.0	0.0	-0.00037109537055890485
cognitively		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	233.0	-0.0008197125025519725	0.0	0.0	-0.00037109537055890485
coherence		3	4	6.214608098422191	11.171300978274266	73.97787727412647	1.3333333333333333	463.66666666666663	-0.003465308218938312	0.0	0.0	0.28648718991099287
cohort		26	35	4.05512384906882	9.002247277904743	258.54495478113483	1.3461538461538463	395.6538461538462	-0.027564152178044532	0.0	0.0	0.28670577259067365
cohorts		4	6	5.926926025970411	10.765835870166102	119.7612518554738	1.5	428.0	-0.003715091857054542	0.0	0.0	0.4038638519998745
coil		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	234.0	-0.0008232305819615426	0.0	0.0	-0.00037109537055890485
coincided		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	172.0	-0.001815328975606989	0.0	0.0	-0.0011948825407888108
coincident		3	3	6.214608098422191	11.458983050726047	0.6738944919003037	1.0	167.33333333333331	-0.0017660758638659013	0.0	0.0	-0.0011948825407888108
coincidental		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	68.0	-0.00023922939988763048	0.0	0.0	-0.00037109537055890485
coinciding		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	251.0	-0.0008830379319336723	0.0	0.0	-0.00037109537055890485
coinfected		1	6	7.313220387090301	10.765835870166102	inf	6.0	1842.0	-0.001080050378897579	0.0	0.0	1.7913883738574956
coingested		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	74.0	-0.000260337876347716	0.0	0.0	-0.00037109537055890485
coinjection		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	129.0	-0.0004538322439026077	0.0	0.0	-0.00037109537055890485
cold		7	7	5.367310238034988	10.611685190338843	0.6183102853897465	1.0	170.7142857142857	-0.004204104895057403	0.0	0.0	-0.0028170900882340533
coldpressor		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	154.0	-0.0005417842291551844	0.0	0.0	-0.00037109537055890485
coli		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	251.0	-0.0008830379319333392	0.0	0.0	-0.00037109537055890485
colistin_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	98.0	-0.00034477178219005644	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
collaborative		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	177.0	-0.0006227000555861784	0.0	0.0	-0.00037109537055890485
collagen		4	5	5.926926025970411	10.948157426960055	50.41881945107674	1.25	297.5	-0.0032753319307933237	0.0	0.0	0.2215422952059214
collagen_vascular_disease_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	140.0	-0.0004925311174137637	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
collagenase		3	6	6.214608098422191	10.765835870166102	679.5121555547335	2.0	356.0	-0.0020686306931332332	0.0	0.0	0.6919522980191566
collagenaseinduced		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	170.5	-0.0011996650788412833	0.0	0.0	-0.0007863968983841119
collapsed		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	245.5	-0.0017273769903551894	0.0	0.0	-0.0007863968983841119
collateral		2	2	6.620073206530356	11.864448158834211	0.6882992011353585	1.0	147.0	-0.0010343153465663946	0.0	0.0	-0.0007863968983841119
collateralca1		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	209.0	-0.000735278596709521	0.0	0.0	-0.00037109537055890485
collected		24	27	4.135166556742356	9.261758473389827	57.011289028930435	1.125	275.8333333333333	-0.021337151622188077	0.0	0.0	0.10805464656800012
collecting		2	4	6.620073206530356	11.171300978274266	441.67518686301884	2.0	598.0	-0.0020193775813920345	0.0	0.0	0.6923607836615613
collection		11	11	4.915325114291931	10.159700066595786	0.5659278235969151	1.0	296.72727272727275	-0.011483011194530213	0.0	0.0	-0.004438150869599866
collective		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	268.0	-0.0009428452819049138	0.0	0.0	-0.00037109537055890485
college		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	97.0	-0.00034125370277937606	0.0	0.0	-0.00037109537055890485
colliculi		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	142.0	-0.000499567276232793	0.0	0.0	-0.00037109537055890485
colliculus		3	5	6.214608098422191	10.948157426960055	162.3499877611977	1.6666666666666667	428.0	-0.002645595716388116	0.0	0.0	0.5096307412252035
colloidal		2	3	6.620073206530356	11.458983050726047	120.36321673956823	1.5	359.5	-0.0016359069256929315	0.0	0.0	0.4046787112097796
colloidosmotic		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	364.0	-0.0012805809052724992	0.0	0.0	-0.00037109537055890485
colocalized		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	250.5	-0.0017625577844563312	0.0	0.0	-0.0007863968983841119
colon_cancer_lex	disease	3	3	6.214608098422191	11.458983050726047	0.6738944919002972	1.0	358.3333333333333	-0.003781935365846145	0.0013333333333333	0.002	-0.0011948825407888108
colon_carcinoma_lex	disease	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	75.0	-0.00026385595575784127	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
colonies		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	263.0	-0.0009252548848547315	0.0	0.0	-0.00037109537055890485
colonoscopy		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	177.0	-0.0006227000555870665	0.0	0.0	-0.00037109537055890485
